harga,merek,model,varian,tahun,jarak_tempuh,tipe_bahan_bakar,warna,transmisi
188000000,Volkswagen,Tiguan,TSI,2013,105.000-110.000 km,Bensin,Abu-abu,Automatic Triptonic
189000000,Volkswagen,Tiguan,TSI,2013,75.000-80.000 km,Bensin,Putih,Automatic Triptonic
153000000,Toyota,Innova,G,2013,100.000-105.000 km,Bensin,Hitam,Automatic
125000000,Mitsubishi,L300,Pick Up,2016,50.000-55.000 km,Diesel,Hitam,Manual
67000000,Suzuki,Carry,Lain-lain,2014,25.000-30.000 km,Bensin,Hitam,Manual
125000000,Mazda,2,RZ,2012,75.000-80.000 km,Bensin,Merah,Automatic
70000000,Hyundai,Trajet,GL8,2001,15.000-20.000 km,Bensin,Silver,Automatic Triptonic
775000000,Mini Cooper,Mini Cooper,Lain-lain,2016,0-5.000 km,Bensin,Merah,Automatic Triptonic
85000000,Isuzu,Panther,Pick Up Diesel,2010,105.000-110.000 km,Diesel,Putih,Manual
42000000,Isuzu,Panther,Lain-lain,1996,50.000-55.000 km,Diesel,Merah,Automatic
75000000,KIA,Picanto,SE,2011,80.000-85.000 km,Bensin,Abu-abu,Manual
95000000,Nissan,Serena,HWS,2011,120.000-125.000 km,Bensin,Abu-abu,Automatic
85000000,Nissan,Evalia,XV,2012,85.000-90.000 km,Bensin,Silver,Automatic
85000000,Datsun,Go+,Panca T Style,2017,50.000-55.000 km,Bensin,Silver,Manual
50000000,Suzuki,Katana,GX,1990,15.000-20.000 km,Bensin,Putih,Manual
67000000,Nissan,X-Trail,Lain-lain,2004,120.000-125.000 km,Bensin,Coklat,Automatic
400000000,BMW,Serie 3,328i Luxury,2013,35.000-40.000 km,Bensin,Putih,Automatic Triptonic
95000000,Ford,Fiesta,Trend,2011,100.000-105.000 km,Bensin,Silver,Automatic Triptonic
135000000,Daihatsu,Terios,TX Adventure,2013,145.000-150.000 km,Bensin,Putih,Automatic
78000000,KIA,Picanto,Lain-lain,2010,105.000-110.000 km,Bensin,Lainnya,Manual
141000000,Smart,Lain-lain,Lain-lain,2011,50.000-55.000 km,Bensin,Putih,Automatic Triptonic
110000000,Volkswagen,Polo,1.4,2012,45.000-50.000 km,Bensin,Merah,Automatic
98000000,Nissan,Murano,2.5,2004,115.000-120.000 km,Bensin,Silver,Automatic Triptonic
155000000,Mazda,8,2.3,2011,95.000-100.000 km,Bensin,Hitam,Automatic
85000000,Toyota,Innova,G,2005,80.000-85.000 km,Bensin,Hitam,Manual
130000000,Isuzu,Elf Minibus,Lain-lain,2015,100.000-105.000 km,Diesel,Kuning,Manual
125000000,Daihatsu,Terios,TX,2011,100.000-105.000 km,Bensin,Hitam,Manual
50000000,BMW,Serie 3,320i,1994,25.000-30.000 km,Bensin,Hijau,Automatic
67500000,Mitsubishi,Lancer Evolution,Lain-lain,2000,15.000-20.000 km,Bensin,Biru,Manual
200000000,Ford,Mustang,2.3 Ecoboost,2018,10.000-15.000 km,Bensin,Merah,Automatic Triptonic
68000000,KIA,Picanto,SE,2010,80.000-85.000 km,Bensin,Abu-abu,Manual
80000000,Hyundai,Getz,Lain-lain,2007,70.000-75.000 km,Bensin,Abu-abu,Automatic
105000000,Honda,Brio,Satya E,2014,20.000-25.000 km,Bensin,Abu-abu,Manual
388000000,Mercedes-Benz,S-Class,S350 L,2009,35.000-40.000 km,Bensin,Hitam,Automatic Triptonic
76000000,Daihatsu,Gran max Pick-up,Lain-lain,2013,90.000-95.000 km,Bensin,Biru,Manual
206000000,Mitsubishi,Xpander,EXCEED A/T,2017,10.000-15.000 km,Bensin,Hitam,Automatic
155000000,Mazda,Biante,2,2013,85.000-90.000 km,Bensin,Abu-abu,Automatic
147000000,Mazda,Biante,2,2012,90.000-95.000 km,Bensin,Abu-abu,Automatic
190000000,Mazda,2,GT,2016,45.000-50.000 km,Bensin,Merah,Automatic Triptonic
115000000,Chevrolet,Spin,LS,2013,70.000-75.000 km,Bensin,Abu-abu,Manual
745000000,Jeep,Wrangler ,Sport Unlimited,2013,30.000-35.000 km,Bensin,Putih,Automatic Triptonic
60000000,Tata,Lain-lain,Lain-lain,2016,15.000-20.000 km,Diesel,Hitam,Manual
82000000,Ford,Fiesta,Sport,2012,75.000-80.000 km,Bensin,Silver,Manual
390000000,Hino,Lain-lain,Lain-lain,2012,115.000-120.000 km,Diesel,Hijau,Manual
27000000,BMW,M Series,Lain-lain,1994,130.000-135.000 km,Bensin,Abu-abu,Manual
555000000,BMW,Serie 5,520i Luxury,2016,40.000-45.000 km,Bensin,Hitam,Automatic Triptonic
288000000,Nissan,X-Trail,Lain-lain,2017,25.000-30.000 km,Bensin,Hitam,Automatic
179000000,Mazda,CX-5,Grand Touring,2014,0-5.000 km,Bensin,Hitam,Automatic
1295000000,Land Rover,Range rover,Lain-lain,2018,0-5.000 km,Bensin,Putih,Automatic Triptonic
285000000,Mercedes-Benz,S-Class,S350 L,2003,70.000-75.000 km,Bensin,Biru,Automatic
110000000,Toyota,Etios Valco,Lain-lain,2016,70.000-75.000 km,Bensin,Hitam,Manual
123000000,Daihatsu,Terios,TX,2011,115.000-120.000 km,Bensin,Hitam,Automatic
87000000,Suzuki,Swift,ST,2008,80.000-85.000 km,Bensin,Hitam,Manual
275000000,Mitsubishi,Pajero Sport,Exceed,2012,95.000-100.000 km,Diesel,Merah,Automatic
59000000,Suzuki,Wagon R,GX,2004,5.000-10.000 km,Bensin,Biru,Manual
115000000,Mazda,2,R,2012,70.000-75.000 km,Bensin,Merah,Automatic
168000000,KIA,Sportage,LX,2013,95.000-100.000 km,Bensin,Putih,Automatic
90000000,Isuzu,Panther,Lain-lain,2014,290.000-295.000 km,Diesel,Putih,Manual
108000000,Isuzu,Colt 77 PS,Lain-lain,2010,110.000-115.000 km,Diesel,Putih,Manual
75000000,Chevrolet,Spin,LT,2013,95.000-100.000 km,Bensin,Abu-abu,Manual
88000000,KIA,Picanto,M/T,2013,20.000-25.000 km,Bensin,Merah,Manual
96000000,Nissan,Evalia,SV,2013,100.000-105.000 km,Bensin,Silver,Manual
120000000,Ford,Fiesta,Sport,2013,115.000-120.000 km,Bensin,Putih,Automatic
35000000,Mercedes-Benz,Lain-lain,Lain-lain,1988,195.000-200.000 km,Bensin,Hijau,Manual
219500000,Mazda,2,GT,2016,25.000-30.000 km,Bensin,Abu-abu,Automatic
48000000,BMW,Serie 3,318i,1997,130.000-135.000 km,Bensin,Biru,Manual
390000000,Volkswagen,Touareg,V6,2008,80.000-85.000 km,Diesel,Hitam,Automatic
110000000,Toyota,Yaris,S,2010,165.000-170.000 km,Bensin,Abu-abu,Manual
68000000,Isuzu,Panther,2.5,1997,>300.000 km,Diesel,Biru,Manual
390000000,BMW,Serie 3,320i Sport,2014,45.000-50.000 km,Bensin,Hitam,Automatic
40000000,BMW,Serie 3,318i E30 1.8,1993,100.000-105.000 km,Bensin,Hijau,Manual
95000000,Chevrolet,Spin,LT,2014,100.000-105.000 km,Diesel,Hitam,Manual
470000000,Mitsubishi,Pajero Sport,Dakar 2.4,2018,5.000-10.000 km,Diesel,Hitam,Automatic Triptonic
595000000,BMW,Serie 7,730Li Comfort,2013,55.000-60.000 km,Bensin,Hitam,Automatic
805000000,Mercedes-Benz,E-Class,E250,2016,5.000-10.000 km,Bensin,Putih,Automatic
52000000,Isuzu,Panther,2.5,1997,190.000-195.000 km,Diesel,Silver,Manual
58500000,Isuzu,Panther,2.5,2000,215.000-220.000 km,Diesel,Biru,Manual
450000000,BMW,Serie 3,320i,2013,35.000-40.000 km,Bensin,Biru,Automatic Triptonic
53000000,Isuzu,Panther,2.5,1999,200.000-205.000 km,Diesel,Merah,Manual
110000000,KIA,Rio,Hatchback,2012,45.000-50.000 km,Bensin,Hitam,Automatic Triptonic
1199000000,Jeep,Wrangler ,Rubicon,2019,0-5.000 km,Bensin,Putih,Automatic
650000000,Mini Cooper,Mini Cooper,Lain-lain,2016,15.000-20.000 km,Bensin,Abu-abu,Automatic Triptonic
108000000,Ford,Fiesta,Lain-lain,2013,50.000-55.000 km,Bensin,Putih,Manual
120000000,Chevrolet,Spin,LTZ,2014,40.000-45.000 km,Bensin,Abu-abu,Manual
139000000,Mercedes-Benz,E-Class,E260,2004,60.000-65.000 km,Bensin,Hitam,Automatic Triptonic
132000000,Isuzu,Lain-lain,Lain-lain,2013,50.000-55.000 km,Diesel,Putih,Manual
60000000,Isuzu,Panther,2.5,1996,200.000-205.000 km,Diesel,Biru,Manual
65000000,Jeep,CJ7,Lain-lain,<1986,85.000-90.000 km,Diesel,Hijau,Automatic
110000000,Holden,Lain-lain,Lain-lain,2017,10.000-15.000 km,Bensin,Biru,Manual
156000000,Isuzu,New Panther,Lain-lain,2009,90.000-95.000 km,Diesel,Silver,Manual
80000000,Ford,Fiesta,Trend,2012,55.000-60.000 km,Bensin,Lainnya,Automatic
105000000,Honda,Accord,2.4L Vti,2007,85.000-90.000 km,Bensin,Silver,Automatic
85000000,Chevrolet,Aveo,LT,2012,95.000-100.000 km,Bensin,Silver,Automatic
550000000,BMW,Serie 5,528i Luxury,2015,35.000-40.000 km,Diesel,Hitam,Automatic Triptonic
60000000,Klasik dan Antik,Klasik dan Antik,Lain-lain,1987,50.000-55.000 km,Bensin,Abu-abu,Manual
103000000,BMW,Serie 3,318i E46 Facelift 2.0,2004,130.000-135.000 km,Bensin,Hitam,Automatic Triptonic
125000000,Volkswagen,Caravelle,2.5,2001,135.000-140.000 km,Bensin,Hijau,Automatic
66500000,KIA,Picanto,A/T,2008,150.000-155.000 km,Bensin,Biru,Automatic
2550000000,BMW,M Series,M6,2013,15.000-20.000 km,Bensin,Putih,Automatic Triptonic
77500000,KIA,Picanto,M/T,2011,55.000-60.000 km,Bensin,Abu-abu,Manual
635000000,Mercedes-Benz,C-Class,C250,2015,15.000-20.000 km,Bensin,Silver,Automatic Triptonic
102000000,Ford,Fiesta,Trend,2012,95.000-100.000 km,Bensin,Merah,Manual
120000000,Daihatsu,Gran max,Lain-lain,2019,5.000-10.000 km,Bensin,Hitam,Manual
93500000,Ford,Everest,XLT,2005,155.000-160.000 km,Diesel,Silver,Manual
85000000,Hino,Ranger,13.3,1988,25.000-30.000 km,Diesel,Merah,Manual
355000000,BMW,X5,xDrive35i Executive,2012,30.000-35.000 km,Bensin,Hitam,Automatic Triptonic
90000000,Datsun,Go,Panca T Active,2018,20.000-25.000 km,Bensin,Merah,Manual
88000000,Ford,Fiesta,Lain-lain,2011,35.000-40.000 km,Bensin,Putih,Automatic
78000000,Datsun,Go+,Panca T Opt,2015,55.000-60.000 km,Bensin,Abu-abu,Manual
40000000,Mercedes-Benz,E-Class,E230,1991,10.000-15.000 km,Bensin,Silver,Manual
130000000,Chevrolet,Spin,ACTIV,2014,40.000-45.000 km,Bensin,Marun,Automatic Triptonic
300000000,Mitsubishi,Pajero Sport,Dakar 2.4,2012,90.000-95.000 km,Diesel,Silver,Automatic Triptonic
86000000,Nissan,Grand livina,Lain-lain,2008,85.000-90.000 km,Bensin,Silver,Automatic
395000000,Land Rover,Range rover,Lain-lain,2005,40.000-45.000 km,Bensin,Hitam,Automatic Triptonic
270000000,Mercedes-Benz,C-Class,C200,2011,75.000-80.000 km,Bensin,Putih,Automatic
75000000,Datsun,Go+,Panca T,2015,80.000-85.000 km,Bensin,Abu-abu,Manual
105000000,Isuzu,Panther,LM,2008,60.000-65.000 km,Bensin,Hitam,Manual
110000000,Hyundai,H-1,XG Next Generion,2008,175.000-180.000 km,Bensin,Silver,Manual
220000000,Hino,Dutro,Truck,2018,5.000-10.000 km,Bensin,Biru,Manual
699000000,BMW,X5,xDrive35i xLine,2015,40.000-45.000 km,Bensin,Abu-abu,Automatic Triptonic
77500000,Honda,Odyssey,Absolute V6,2004,105.000-110.000 km,Bensin,Biru,Automatic
40000000,Peugeot,405,2,1996,135.000-140.000 km,Bensin,Abu-abu,Automatic
285000000,Toyota,Innova,G,2017,30.000-35.000 km,Diesel,Hitam,Automatic
234000000,Mitsubishi,Xpander,ULTIMATE A/T,2017,10.000-15.000 km,Bensin,Putih,Automatic
103000000,Daihatsu,Xenia,R 1.3 STD,2016,150.000-155.000 km,Bensin,Silver,Manual
58000000,Daihatsu,Gran max,Lain-lain,2012,145.000-150.000 km,Bensin,Putih,Manual
165000000,Honda,Mobilio,E,2018,15.000-20.000 km,Bensin,Abu-abu,Automatic
83000000,Daihatsu,Xenia,M 1.0 STD,2013,65.000-70.000 km,Bensin,Silver,Manual
42000000,Isuzu,Panther,Lain-lain,1996,195.000-200.000 km,Diesel,Biru,Manual
103000000,Ford,Fiesta,Sport,2011,55.000-60.000 km,Bensin,Hitam,Automatic
298000000,Mercedes-Benz,E-Class,E300,2010,65.000-70.000 km,Bensin,Hitam,Automatic
135000000,Honda,Jazz,RS,2011,85.000-90.000 km,Bensin,Abu-abu,Automatic
71000000,Datsun,Go,Panca A,2014,45.000-50.000 km,Bensin,Putih,Manual
289000000,BMW,X5,xDrive30d,2010,45.000-50.000 km,Bensin,Abu-abu,Automatic Triptonic
92000000,Toyota,Agya,TRD Sportivo,2016,0-5.000 km,Bensin,Putih,Manual
103000000,Nissan,March,1.2L,2017,30.000-35.000 km,Bensin,Merah,Manual
22500000,Hyundai,Lain-lain,Lain-lain,1997,165.000-170.000 km,Bensin,Hitam,Manual
50000000,Suzuki,Aerio,Lain-lain,2003,0-5.000 km,Bensin,Hitam,Manual
85000000,Honda,City,Lain-lain,2005,20.000-25.000 km,Bensin,Silver,Manual
30000000,Hyundai,Cakra,Lain-lain,1997,35.000-40.000 km,Bensin,Biru,Manual
175000000,Honda,CR-V,2.4,2011,95.000-100.000 km,Bensin,Hitam,Automatic
418950000,Mitsubishi,Pajero Sport,Dakar 2.4,2016,60.000-65.000 km,Diesel,Hitam,Automatic Triptonic
332600000,Mazda,2,GT,2019,0-5.000 km,Bensin,Abu-abu,Automatic Triptonic
65000000,Isuzu,Lain-lain,Lain-lain,2002,45.000-50.000 km,Diesel,Putih,Manual
29500000,Volvo,960,Lain-lain,1994,85.000-90.000 km,Bensin,Hitam,Automatic Triptonic
45000000,Toyota,Limo,1.5,2005,100.000-105.000 km,Bensin,Hitam,Manual
90000000,Chevrolet,Spin,LTZ,2013,160.000-165.000 km,Bensin,Putih,Automatic
190000000,Wuling,Cortez,1.8,2018,10.000-15.000 km,Bensin,Hitam,Automatic
40000000,Suzuki,Futura,Lain-lain,2008,40.000-45.000 km,Bensin,Hitam,Manual
45000000,Mercedes-Benz,C-Class,C230,1998,110.000-115.000 km,Bensin,Hitam,Manual
193000000,Mazda,2,GT,2015,35.000-40.000 km,Bensin,Silver,Automatic Triptonic
960000000,Lexus,RX,200T AL20,2016,20.000-25.000 km,Bensin,Hitam,Automatic
145000000,Daihatsu,Xenia,R 1.3 DLX,2016,35.000-40.000 km,Bensin,Silver,Manual
55000000,Isuzu,Panther,2.5,2010,95.000-100.000 km,Diesel,Biru,Manual
290000000,Jeep,Wrangler ,Lain-lain,1997,55.000-60.000 km,Bensin,Merah,Automatic
100000000,Opel,Lain-lain,Lain-lain,<1986,>300.000 km,Bensin,Hijau,Manual
700000000,Mercedes-Benz,C-Class,C200,2018,5.000-10.000 km,Bensin,Hitam,Automatic Triptonic
48500000,Hyundai,Lain-lain,Lain-lain,2003,0-5.000 km,Bensin,Abu-abu,Manual
420000000,Mini Cooper,Mini Cooper,Lain-lain,2013,45.000-50.000 km,Bensin,Merah,Automatic Triptonic
120000000,Nissan,Livina,X-Gear,2013,110.000-115.000 km,Bensin,Hitam,Manual
67500000,Hyundai,Avega,GX,2011,75.000-80.000 km,Bensin,Abu-abu,Manual
2685000000,Lexus,LX,570,2016,20.000-25.000 km,Bensin,Hitam,Automatic Triptonic
88000000,Toyota,Vios,G,2008,160.000-165.000 km,Bensin,Silver,Manual
150000000,KIA,Rio,Hatchback,2014,45.000-50.000 km,Bensin,Abu-abu,Automatic
225500000,Mercedes-Benz,C-Class,C250,2010,115.000-120.000 km,Bensin,Hitam,Automatic Triptonic
75000000,Nissan,X-Trail,Lain-lain,2005,15.000-20.000 km,Bensin,Hitam,Automatic
78500000,Toyota,Avanza,G,2006,95.000-100.000 km,Bensin,Biru,Manual
435000000,Mazda,CX-5,Grand Touring,2017,20.000-25.000 km,Bensin,Putih,Automatic
520000000,Lexus,RX,270,2013,40.000-45.000 km,Bensin,Hitam,Automatic
2100000000,Porsche,Boxster,S,2017,0-5.000 km,Bensin,Biru,Automatic
90000000,Mazda,2,R,2011,70.000-75.000 km,Bensin,Silver,Manual
1525000000,Jaguar,F-Type,R,2013,25.000-30.000 km,Bensin,Putih,Automatic Triptonic
475000000,BMW,Serie 5,528i Luxury,2014,65.000-70.000 km,Bensin,Coklat,Automatic Triptonic
175000000,Mazda,2,RZ,2015,30.000-35.000 km,Bensin,Putih,Automatic Triptonic
140000000,Smart,Fortwo,1.0 Passion Coupe,2010,45.000-50.000 km,Bensin,Coklat,Automatic Triptonic
80000000,Chevrolet,Spark,LT,2012,80.000-85.000 km,Bensin,Biru,Manual
230000000,Mitsubishi,Pajero Sport,Exceed,2011,70.000-75.000 km,Diesel,Hitam,Automatic
102000000,Toyota,Yaris,E,2009,140.000-145.000 km,Bensin,Silver,Automatic
73000000,Mercedes-Benz,E-Class,E320,1993,165.000-170.000 km,Bensin,Abu-abu,Automatic
75000000,Daihatsu,Gran max Pick-up,Lain-lain,2015,35.000-40.000 km,Bensin,Putih,Manual
183000000,Mercedes-Benz,C-Class,C200K,2009,90.000-95.000 km,Bensin,Hitam,Automatic Triptonic
89500000,Nissan,Grand livina,Lain-lain,2011,95.000-100.000 km,Bensin,Silver,Manual
85000000,Datsun,Go+,Panca A,2015,50.000-55.000 km,Bensin,Hitam,Manual
78000000,Suzuki,Wagon R,Lain-lain,2015,35.000-40.000 km,Bensin,Silver,Automatic
24300000,Chery,QQ,Compact City,2008,110.000-115.000 km,Bensin,Silver,Manual
185000000,Ford,Everest,XLT,2012,75.000-80.000 km,Diesel,Hitam,Automatic
135000000,Suzuki,Ertiga,GL,2015,60.000-65.000 km,Bensin,Merah,Manual
250000000,Toyota,Fortuner,G,2013,55.000-60.000 km,Diesel,Hitam,Automatic
82000000,Ford,Escape,XLT,2007,110.000-115.000 km,Bensin,Silver,Automatic Triptonic
1390000000,Mercedes-Benz,GLE-Class,Lain-lain,2015,25.000-30.000 km,Bensin,Hitam,Automatic
85000000,KIA,Picanto,SE,2013,45.000-50.000 km,Bensin,Abu-abu,Manual
590000000,Mercedes-Benz,S-Class,S500 L,2014,30.000-35.000 km,Bensin,Hitam,Automatic
400000000,Mercedes-Benz,SLK,Lain-lain,2005,35.000-40.000 km,Bensin,Abu-abu,Automatic
127000000,Ford,Ecosport,Trend,2014,95.000-100.000 km,Bensin,Oranye,Manual
118000000,Mercedes-Benz,E-Class,E260,2002,80.000-85.000 km,Bensin,Hitam,Automatic Triptonic
420000000,Mazda,CX-5,Elite,2017,35.000-40.000 km,Bensin,Abu-abu,Automatic Triptonic
169000000,Mazda,2,R,2015,20.000-25.000 km,Bensin,Abu-abu,Manual
305000000,Mitsubishi,Pajero Sport,2.5L Dakar,2013,35.000-40.000 km,Diesel,Abu-abu,Automatic Triptonic
35000000,Daihatsu,Feroza,Lain-lain,1994,40.000-45.000 km,Bensin,Lainnya,Manual
120000000,Chevrolet,Spin,LTZ,2015,50.000-55.000 km,Bensin,Abu-abu,Manual
120000000,Daihatsu,Sigra,1.2 R,2017,30.000-35.000 km,Bensin,Abu-abu,Automatic
82000000,Daihatsu,Xenia,Xi Deluxe,2011,110.000-115.000 km,Bensin,Abu-abu,Automatic
117500000,Daihatsu,Ayla,X,2017,25.000-30.000 km,Bensin,Putih,Automatic
92000000,Toyota,Etios,E,2015,40.000-45.000 km,Bensin,Silver,Manual
185000000,Mercedes-Benz,Tiger,Lain-lain,<1986,80.000-85.000 km,Bensin,Hijau,Manual
88000000,Daihatsu,Ayla,X,2017,15.000-20.000 km,Bensin,Hitam,Manual
115000000,Ford,Fiesta,Trend,2013,25.000-30.000 km,Bensin,Merah,Automatic
55000000,KIA,Picanto,M/T,2006,80.000-85.000 km,Bensin,Hitam,Manual
134000000,Suzuki,Ignis,GX AT ,2017,20.000-25.000 km,Bensin,Abu-abu,Automatic
200000000,Volkswagen,Combi,1.6,<1986,115.000-120.000 km,Bensin,Marun,Manual
214000000,Mitsubishi,Colt,3.9,2010,50.000-55.000 km,Diesel,Kuning,Manual
126000000,Toyota,Avanza,Veloz,2013,150.000-155.000 km,Bensin,Hitam,Manual
775000000,Mercedes-Benz,C-Class,C250,2017,10.000-15.000 km,Bensin,Putih,Automatic
185000000,Honda,CR-V,2.4,2012,75.000-80.000 km,Bensin,Putih,Automatic
77000000,Mercedes-Benz,E-Class,E230,1997,130.000-135.000 km,Bensin,Emas,Automatic
831000000,Mazda,CX-9,Lain-lain,2019,0-5.000 km,Bensin,Hitam,Automatic
95000000,Ford,Fiesta,Trend,2013,120.000-125.000 km,Bensin,Merah,Automatic Triptonic
42500000,Proton,Saga,BLM,2009,100.000-105.000 km,Bensin,Merah,Manual
118000000,Honda,Jazz,RS CVT,2008,105.000-110.000 km,Bensin,Putih,Automatic Triptonic
80000000,Nissan,March,1.2L,2012,70.000-75.000 km,Bensin,Silver,Automatic
115000000,Nissan,Grand livina,Lain-lain,2013,80.000-85.000 km,Bensin,Hitam,Automatic
1050000000,Mercedes-Benz,C-Class,C300,2017,0-5.000 km,Bensin,Hitam,Automatic
70000000,Isuzu,Panther,LV,2003,40.000-45.000 km,Diesel,Emas,Manual
175000000,Mazda,6,Lain-lain,2012,55.000-60.000 km,Bensin,Putih,Automatic
125488888,Mitsubishi,L300,Pick Up,2016,50.000-55.000 km,Diesel,Hitam,Manual
59000000,Suzuki,Aerio,Lain-lain,2004,200.000-205.000 km,Bensin,Coklat,Automatic
50000000,Hyundai,Atoz,G,2003,125.000-130.000 km,Bensin,Silver,Manual
87000000,Ford,Fiesta,Sport,2011,110.000-115.000 km,Bensin,Putih,Automatic
145000000,Chevrolet,Captiva,Lain-lain,2011,75.000-80.000 km,Diesel,Hitam,Automatic
215000000,Mazda,CX-7,2.4,2010,75.000-80.000 km,Bensin,Hitam,Automatic
255000000,Isuzu,MU-X,2.5 L AT,2015,180.000-185.000 km,Diesel,Coklat,Automatic
40000000,Opel,Blazer,DOHC LT,1997,10.000-15.000 km,Bensin,Abu-abu,Manual
65000000,Chevrolet,Trooper,2.3,1987,>300.000 km,Diesel,Silver,Manual
129500000,BMW,X3,Lain-lain,2004,115.000-120.000 km,Bensin,Hitam,Automatic Triptonic
117000000,Nissan,Livina,X-Gear,2012,60.000-65.000 km,Bensin,Silver,Automatic
86500000,Suzuki,Wagon R,Lain-lain,2018,20.000-25.000 km,Bensin,Hitam,Manual
90000000,Datsun,Go+,Panca T Ultimate,2017,5.000-10.000 km,Bensin,Putih,Manual
25000000,Mazda,Vantrend,1.4,1995,80.000-85.000 km,Bensin,Merah,Manual
135000000,Daihatsu,Terios,TX,2010,150.000-155.000 km,Bensin,Silver,Manual
90000000,Isuzu,Lain-lain,Lain-lain,2006,85.000-90.000 km,Diesel,Biru,Manual
29000000,BMW,Serie 5,520i,1994,150.000-155.000 km,Bensin,Biru,Automatic
625000000,Land Rover,Range Rover Evoque,Dynamic Luxury Si4,2013,50.000-55.000 km,Bensin,Putih,Automatic
107000000,Suzuki,Splash,GL,2014,95.000-100.000 km,Bensin,Hitam,Manual
155000000,Toyota,Innova,V,2012,85.000-90.000 km,Bensin,Hitam,Automatic
210000000,Daihatsu,Terios,R,2018,5.000-10.000 km,Bensin,Putih,Manual
133000000,Daihatsu,Terios,TX,2014,90.000-95.000 km,Bensin,Putih,Automatic
198000000,Honda,Jazz,RS CVT,2014,25.000-30.000 km,Bensin,Merah,Automatic Triptonic
450000000,Toyota,Fortuner,SRZ,2017,65.000-70.000 km,Bensin,Hitam,Manual
625000000,Mercedes-Benz,C-Class,C250,2014,20.000-25.000 km,Bensin,Putih,Automatic
95000000,Mazda,2,Limited Edition,2011,75.000-80.000 km,Bensin,Merah,Automatic
136000000,Daihatsu,Xenia,X 1.3 STD,2017,15.000-20.000 km,Bensin,Silver,Manual
540000000,Hino,Ranger,Lain-lain,2015,50.000-55.000 km,Diesel,Hijau,Manual
100000000,Nissan,Serena,HWS,2010,135.000-140.000 km,Bensin,Silver,Automatic
205000000,Mitsubishi,Pajero,3.2,2010,145.000-150.000 km,Diesel,Abu-abu,Automatic
105000000,Daihatsu,Taft,GT,1997,270.000-275.000 km,Diesel,Hijau,Manual
25000000,Hyundai,Accent,GLS,2001,205.000-210.000 km,Bensin,Emas,Automatic
82000000,Mazda,BT-50,2.5 D Pickup,2005,200.000-205.000 km,Diesel,Hitam,Manual
73000000,Nissan,X-Trail,Lain-lain,2004,170.000-175.000 km,Bensin,Abu-abu,Automatic
466700000,Mercedes-Benz,S-Class,S300 L,2010,20.000-25.000 km,Bensin,Hitam,Automatic Triptonic
185000000,Mazda,2,R,2017,85.000-90.000 km,Bensin,Merah,Automatic
120000000,Nissan,Livina,Lain-lain,2012,15.000-20.000 km,Bensin,Putih,Manual
49000000,Hyundai,Trajet,GLS,2001,185.000-190.000 km,Bensin,Biru,Automatic
192000000,Nissan,X-Trail,Lain-lain,2014,65.000-70.000 km,Bensin,Silver,Automatic
46500000,KIA,Visto,Lain-lain,2001,145.000-150.000 km,Bensin,Biru,Automatic
133500000,Daihatsu,Xenia,X 1.3 STD,2017,80.000-85.000 km,Bensin,Silver,Manual
90000000,Fiat,Punto,Lain-lain,2017,35.000-40.000 km,Bensin,Silver,Automatic Triptonic
300000000,Mazda,CX-5,Touring,2015,30.000-35.000 km,Bensin,Putih,Automatic
97000000,Toyota,Innova,E,2006,95.000-100.000 km,Bensin,Merah,Manual
90000000,Datsun,Go+,Panca T Opt,2016,35.000-40.000 km,Bensin,Hitam,Manual
49900000,Proton,Exora,CPS Executive,2010,95.000-100.000 km,Bensin,Hitam,Manual
95000000,Mazda,2,R,2011,80.000-85.000 km,Bensin,Merah,Automatic
132000000,Nissan,Juke,RX,2013,90.000-95.000 km,Bensin,Hitam,Automatic
37000000,Hyundai,Accent,GLS,2004,155.000-160.000 km,Bensin,Marun,Manual
111000000,Subaru,Legacy,2,2010,75.000-80.000 km,Bensin,Hitam,Automatic
142500000,Isuzu,New Panther,Lain-lain,2013,70.000-75.000 km,Diesel,Silver,Manual
55000000,Chevrolet,Blazer,Lain-lain,2004,195.000-200.000 km,Bensin,Hijau,Manual
73000000,Hyundai,i20,GL,2010,110.000-115.000 km,Bensin,Hitam,Manual
1195000000,Porsche,Boxster,Lain-lain,2013,10.000-15.000 km,Bensin,Silver,Automatic
299000000,Honda,CR-V,2.4 Prestige,2015,60.000-65.000 km,Bensin,Hitam,Automatic Triptonic
152500000,Daihatsu,Terios,TX Adventure,2014,45.000-50.000 km,Bensin,Silver,Manual
78500000,Toyota,Altis,G,2003,190.000-195.000 km,Bensin,Silver,Manual
775000000,Jeep,Jeep,Lain-lain,2013,45.000-50.000 km,Bensin,Oranye,Automatic
73000000,Datsun,Go+,Panca T,2014,10.000-15.000 km,Bensin,Emas,Manual
70000000,Hyundai,i10,1.1 L,2011,75.000-80.000 km,Bensin,Silver,Manual
420000000,Toyota,Fortuner,VRZ,2016,40.000-45.000 km,Diesel,Putih,Automatic Triptonic
215000000,Mazda,Biante,2.0 SKYACTIV,2015,15.000-20.000 km,Bensin,Hitam,Automatic
190000000,Mazda,CX-5,Lain-lain,2015,45.000-50.000 km,Bensin,Silver,Automatic
1150000000,Bentley,Turbo R,Lain-lain,1997,5.000-10.000 km,Bensin,Biru,Automatic
162000000,Daihatsu,Terios,Adventure R,2015,0-5.000 km,Bensin,Putih,Manual
